patient_id	file_id	file_name	sample_id
MMRF_1982	788bf601-6adf-4a23-87bb-ed489e144eb4	96f1dca0-719d-43c4-9f30-9847789eb2b8.rna_seq.augmented_star_gene_counts.tsv	MMRF_1982_1_BM_CD138pos
MMRF_1985	2b16ae83-93e8-4880-9e24-634c8075d4be	90acfc22-1146-4c13-90ad-bed14feb4bc2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1985_1_BM_CD138pos
MMRF_1988	4a488233-563e-49df-8b97-f3d41ac0e436	55116458-6781-49db-a729-673770f77eb6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1988_1_BM_CD138pos
MMRF_1991	14311af5-9ba1-449b-9bfb-b8c852aa4c81	ed51a96e-f4e0-4270-93f6-277018bec3f3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1991_1_BM_CD138pos
MMRF_1992	87f32772-811a-4b50-a585-2a2d6746ecfb	d9c9e2f2-97f3-400b-898a-2695846a23f2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1992_1_BM_CD138pos
MMRF_1997	c2dabace-9d57-4488-8c82-e79e8867b2c7	5607be3e-6aa6-4b6e-be60-c0c34912892d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1997_1_BM_CD138pos
MMRF_1998	53a459ee-809f-420e-9b26-937a230e5f69	4d45e11d-d331-4fb2-89b8-965d2b2d5354.rna_seq.augmented_star_gene_counts.tsv	MMRF_1998_1_BM_CD138pos
MMRF_2000	7ce0aafd-3531-4394-9516-a4cae733e945	9d7ad872-2b17-4be7-89b3-70cdaea0866a.rna_seq.augmented_star_gene_counts.tsv	MMRF_2000_1_BM_CD138pos
MMRF_2001	eb790c4b-c5e3-4c57-94b3-22f12891c819	82599b7d-5218-4412-a84b-40c3f2e2500e.rna_seq.augmented_star_gene_counts.tsv	MMRF_2001_1_BM_CD138pos
MMRF_2002	2af89128-8a28-474f-9bb2-7e68a50a3756	42613e39-daa6-4947-b3a2-9d2d7d6349bd.rna_seq.augmented_star_gene_counts.tsv	MMRF_2002_1_BM_CD138pos
MMRF_2005	081f7088-23fa-48d5-b312-d341c0e04972	91d4f5e7-99f6-49aa-830f-2ee0276026f3.rna_seq.augmented_star_gene_counts.tsv	MMRF_2005_1_BM_CD138pos
MMRF_2006	37f6506e-38d9-4867-94c0-3777ce1c3ead	4990f849-0d63-48c6-9a29-3f728ef65ec2.rna_seq.augmented_star_gene_counts.tsv	MMRF_2006_1_BM_CD138pos
MMRF_2011	8de4e668-46b5-4921-96c6-b8249ac8b970	e88e146a-be75-4aa7-9c31-31121927a560.rna_seq.augmented_star_gene_counts.tsv	MMRF_2011_2_BM_CD138pos
MMRF_2012	b2bfab7b-8336-4bbc-ae06-5139a1b00bbd	71f177fb-9b10-43a3-b0fa-215275be0729.rna_seq.augmented_star_gene_counts.tsv	MMRF_2012_1_BM_CD138pos
MMRF_2013	256085c3-4826-4107-b5cd-2d50db998af6	483da9ea-de40-429a-9437-058dfc69d8b6.rna_seq.augmented_star_gene_counts.tsv	MMRF_2013_1_BM_CD138pos
MMRF_2015	11838a00-c50b-4c27-a233-605029a02e3c	ba1e549b-840d-40aa-a69c-7cd095ddd06f.rna_seq.augmented_star_gene_counts.tsv	MMRF_2015_1_BM_CD138pos
MMRF_2016	a88f4eb1-3f3a-4475-9665-22f044c97363	b6af1f22-bfd2-429a-9cb0-0e18a9487812.rna_seq.augmented_star_gene_counts.tsv	MMRF_2016_1_BM_CD138pos
MMRF_2017	68c890a1-2fde-46cd-96db-0c53a62af575	475c53b3-f4b2-4481-a936-7ccc0440a821.rna_seq.augmented_star_gene_counts.tsv	MMRF_2017_1_BM_CD138pos
MMRF_2018	4114bf55-4b8a-4d55-97a6-e6a3f464d5c9	6af70574-1a7b-4a52-b7b2-5526816de1f2.rna_seq.augmented_star_gene_counts.tsv	MMRF_2018_1_BM_CD138pos
MMRF_2019	df18a389-75c6-4faf-b559-2f140230b811	10f23343-de36-4e8e-a8d6-21c8f0f9aee0.rna_seq.augmented_star_gene_counts.tsv	MMRF_2019_1_BM_CD138pos
MMRF_2026	6ebcfc15-6ee8-4357-8ba5-c6a99249755a	07eede34-7f64-480a-841c-a110abf775bb.rna_seq.augmented_star_gene_counts.tsv	MMRF_2026_1_BM_CD138pos
MMRF_2035	140cfd2d-6d63-47ac-8724-3969fb519fbb	e81b085d-e8a9-449d-a158-b658f7099de3.rna_seq.augmented_star_gene_counts.tsv	MMRF_2035_1_BM_CD138pos
MMRF_2038	0f3c3920-0f6a-4acb-a56f-d23274df636c	555dd498-6811-461d-9666-6379f2888f7e.rna_seq.augmented_star_gene_counts.tsv	MMRF_2038_1_BM_CD138pos
MMRF_2039	3344172e-131c-43e2-b1ae-5d5a6bfc6a8f	98f194fc-8a1d-49b2-896c-0874d3f213ad.rna_seq.augmented_star_gene_counts.tsv	MMRF_2039_1_BM_CD138pos
MMRF_2041	fa5cb5d3-e282-400e-a59a-d9f1d7c1ba68	853199cd-b603-4f70-a5cd-39f361907a46.rna_seq.augmented_star_gene_counts.tsv	MMRF_2041_1_BM_CD138pos
MMRF_2043	32c78833-ec7d-49f7-b8aa-171c83540680	ef2c191d-7370-4ae3-9d92-1f9151ab62f5.rna_seq.augmented_star_gene_counts.tsv	MMRF_2043_1_BM_CD138pos
MMRF_2047	131b3ea3-96e3-4c4e-803f-75ec20d9f8f9	74300a56-d45c-421c-b78d-43a2d2e9af09.rna_seq.augmented_star_gene_counts.tsv	MMRF_2047_1_BM_CD138pos
MMRF_2050	17ddd766-17e5-47af-b22b-fad5cd73fd0c	9723788e-b5f6-4b75-bdc5-c8d5e822e2e0.rna_seq.augmented_star_gene_counts.tsv	MMRF_2050_1_BM_CD138pos
MMRF_2054	5c762d5f-5e23-4bea-974a-eee3797df606	8491947d-f961-48a0-8944-49ee5edddb7d.rna_seq.augmented_star_gene_counts.tsv	MMRF_2054_1_BM_CD138pos
MMRF_2055	0f008912-7916-417f-99e0-e5132ffea502	d4a13c47-d9ac-4e53-9788-b98254a2433b.rna_seq.augmented_star_gene_counts.tsv	MMRF_2055_1_BM_CD138pos
MMRF_2056	98a98aab-b80d-42fa-8b1a-e64c645642a2	11a15e35-6ee8-4ebb-a77b-db8f5040e30a.rna_seq.augmented_star_gene_counts.tsv	MMRF_2056_1_BM_CD138pos
MMRF_2059	b7bb9a23-0a9d-4175-b6a1-5acacbfcc36a	954a1fb6-4496-4f5d-a699-c963cdaa99ee.rna_seq.augmented_star_gene_counts.tsv	MMRF_2059_1_BM_CD138pos
MMRF_2061	e6644c07-9106-4b00-b984-010c0566a710	d21365f7-a449-4b15-8165-2c41bccb17d9.rna_seq.augmented_star_gene_counts.tsv	MMRF_2061_1_BM_CD138pos
MMRF_2062	d962e986-9351-4d17-9eb9-26388b29a94f	12a7f2e7-c26b-4065-8774-d2fd1688cd96.rna_seq.augmented_star_gene_counts.tsv	MMRF_2062_1_BM_CD138pos
MMRF_2068	b76eb0af-6178-4fdc-9b80-c24f82d24b53	cf6626d0-3ab5-42a5-be6d-f580c487ab86.rna_seq.augmented_star_gene_counts.tsv	MMRF_2068_1_BM_CD138pos
MMRF_2072	566b4ada-553b-4741-a2dc-f2d2f60dc96f	e7a16d57-c774-4fa9-befc-14f847b13a7a.rna_seq.augmented_star_gene_counts.tsv	MMRF_2072_1_BM_CD138pos
MMRF_2074	1393601f-eb15-417f-a358-c64bc069e217	db15bb23-c4b3-4969-9ec5-b3868868e1ac.rna_seq.augmented_star_gene_counts.tsv	MMRF_2074_1_BM_CD138pos
MMRF_2076	4b262166-6fe9-4e37-8a91-e9d97d718340	3b40d653-fe46-487a-87f5-888c096990ee.rna_seq.augmented_star_gene_counts.tsv	MMRF_2076_1_BM_CD138pos
MMRF_2079	2ee4fb15-82f4-4eb6-9d7b-f7eb1d8b50c5	5a9bf3d4-2f9b-4bdf-850e-c862aa990296.rna_seq.augmented_star_gene_counts.tsv	MMRF_2079_1_BM_CD138pos
MMRF_2080	621865a8-71d3-4ebf-8dce-58977ab6d3f8	bb98cb2f-323a-4049-a190-4713133a3f6c.rna_seq.augmented_star_gene_counts.tsv	MMRF_2080_1_BM_CD138pos
MMRF_2081	00348264-3f12-4b65-8e90-07ac58d28525	d52cf834-2d8e-4893-b59a-41aad0e74120.rna_seq.augmented_star_gene_counts.tsv	MMRF_2081_1_BM_CD138pos
MMRF_2082	1ff25de6-2802-48a0-a4b9-eac9d98674c5	59499689-7ab7-496d-86f5-9940cdc5d277.rna_seq.augmented_star_gene_counts.tsv	MMRF_2082_1_BM_CD138pos
MMRF_2083	bc7309b7-2920-4281-bfa4-5d6107bd91ff	0490f417-6ab1-441d-9811-98330d359f61.rna_seq.augmented_star_gene_counts.tsv	MMRF_2083_1_BM_CD138pos
MMRF_2085	aad54e97-76fc-4c5e-9217-e74fa8b216ec	21cf78ee-73f8-4557-abb6-c90548a72cdb.rna_seq.augmented_star_gene_counts.tsv	MMRF_2085_3_BM_CD138pos
MMRF_2087	500bdd25-0aa7-4a5d-a0d1-424e87a3e6fe	76659888-7f56-48e2-9a03-8cf1517ded2f.rna_seq.augmented_star_gene_counts.tsv	MMRF_2087_1_BM_CD138pos
MMRF_2089	da61113c-8eb9-4764-97ae-b46a1785bda4	1442eff9-743a-4e87-93e8-ffb0bede59ae.rna_seq.augmented_star_gene_counts.tsv	MMRF_2089_1_BM_CD138pos
MMRF_2091	7323dced-a727-4472-a210-c2be0926e45d	793767b3-b8c6-411a-a064-63d54174ed0d.rna_seq.augmented_star_gene_counts.tsv	MMRF_2091_1_BM_CD138pos
MMRF_2093	85b31acd-c4fb-419a-873b-e27bdf9daf5c	47ca3f27-ea18-4776-bab9-4b49451d1bd3.rna_seq.augmented_star_gene_counts.tsv	MMRF_2093_1_BM_CD138pos
MMRF_2097	869b7d7c-ff35-482a-aa8d-1a8675c161d3	9a7deea4-10f0-4844-bbb9-2ad62213bbc3.rna_seq.augmented_star_gene_counts.tsv	MMRF_2097_1_BM_CD138pos
MMRF_2098	c9694cc4-9ad0-4471-adba-21b2da215db1	b534b57b-db1b-4e0b-a00a-0e017b5a010f.rna_seq.augmented_star_gene_counts.tsv	MMRF_2098_1_BM_CD138pos
MMRF_2102	41cc8913-54b8-448f-b673-592084c2d482	d3114308-6c38-4b7d-83b5-0a945c358ff7.rna_seq.augmented_star_gene_counts.tsv	MMRF_2102_1_BM_CD138pos
MMRF_2106	fecf05ae-4aa0-4125-ba3d-55f927449b9b	f82e60d8-59fc-4aa7-8076-dfa9a62f3cbe.rna_seq.augmented_star_gene_counts.tsv	MMRF_2106_1_BM_CD138pos
MMRF_2107	46615f50-44b1-40b6-b0d9-155222a682e4	dbb17b57-0dd0-45f5-ae50-ed87be167cf6.rna_seq.augmented_star_gene_counts.tsv	MMRF_2107_1_BM_CD138pos
MMRF_2111	6eab924a-747f-45ff-8062-3ec50572ff27	fa7cfb30-5c3b-46ff-9a31-1bf64edfb2da.rna_seq.augmented_star_gene_counts.tsv	MMRF_2111_1_BM_CD138pos
MMRF_2113	16241532-5750-4870-ab3e-65ec0561bddd	a33ad2e1-03e0-4b98-9916-d8f0b0108e9c.rna_seq.augmented_star_gene_counts.tsv	MMRF_2113_1_BM_CD138pos
MMRF_2115	51e94c4b-7e5d-4ab3-8765-21316cb39ceb	f07a4673-8580-4697-bf0c-ae82b36a2192.rna_seq.augmented_star_gene_counts.tsv	MMRF_2115_1_BM_CD138pos
MMRF_2116	94a4ea88-16d1-4a07-b8ff-1b3b8223d6ff	7d041950-bb30-45fc-bb39-63f9035f06d7.rna_seq.augmented_star_gene_counts.tsv	MMRF_2116_1_BM_CD138pos
MMRF_2118	2caa5350-8cef-47e7-b1fe-470e9750ca1e	70ebfe4f-f866-4624-a1d8-04a105bc9e57.rna_seq.augmented_star_gene_counts.tsv	MMRF_2118_1_BM_CD138pos
MMRF_2119	4edece35-5c70-4a93-80fb-607696b6bd5a	21169736-89d6-4fa9-b002-553290a4b27b.rna_seq.augmented_star_gene_counts.tsv	MMRF_2119_1_BM_CD138pos
MMRF_2122	6babee66-2bbc-4bc4-88f9-ae0ca4679d97	a1ad7afd-2c2b-4402-9c5a-7bf9d1c28801.rna_seq.augmented_star_gene_counts.tsv	MMRF_2122_1_BM_CD138pos
MMRF_2125	3fc38acc-76e8-4479-a580-8e9a73d8b4f8	114f5d26-e7ea-4999-ab44-3f8cd2012291.rna_seq.augmented_star_gene_counts.tsv	MMRF_2125_1_BM_CD138pos
MMRF_2126	f1575a01-0d12-4212-a5cd-e36b9533a2c3	c2452aa1-08f4-4829-ad2e-e72827f8ec3c.rna_seq.augmented_star_gene_counts.tsv	MMRF_2126_1_BM_CD138pos
MMRF_2140	88a4d21f-b2e7-4020-9d43-0cdbba717cbf	d4c077fe-fdc1-4262-aed1-228dccf655c0.rna_seq.augmented_star_gene_counts.tsv	MMRF_2140_1_BM_CD138pos
MMRF_2141	a211d0a4-9ea7-4498-a6a2-cbec412b8176	9df628b2-14bc-439b-9908-ffa4d8d3216e.rna_seq.augmented_star_gene_counts.tsv	MMRF_2141_1_BM_CD138pos
MMRF_2143	49c8c434-b85f-4014-8164-4dc54a020877	3d2fb866-f3fc-4fd7-ac7b-8a766df7f1a6.rna_seq.augmented_star_gene_counts.tsv	MMRF_2143_1_BM_CD138pos
MMRF_2149	ebdfd1ec-1cde-429a-a49c-682c1e5de44f	f1cbf9ed-8014-43aa-96eb-560971264e0f.rna_seq.augmented_star_gene_counts.tsv	MMRF_2149_1_BM_CD138pos
MMRF_2150	c2a0a581-dd7b-463a-b724-37ca952673a0	c4044d4c-7817-430e-9a94-407dddee7667.rna_seq.augmented_star_gene_counts.tsv	MMRF_2150_1_BM_CD138pos
MMRF_2151	2a78a3b4-f30e-4ae1-b7a0-0a3039926553	8e44eef7-a7d6-446b-9967-f9d09b7b5673.rna_seq.augmented_star_gene_counts.tsv	MMRF_2151_1_BM_CD138pos
MMRF_2153	8083750e-49eb-4cff-b2a9-33ba0248c7f9	4e2880f2-32ed-42df-a57f-23e89654b721.rna_seq.augmented_star_gene_counts.tsv	MMRF_2153_1_BM_CD138pos
MMRF_2168	072197ea-04c4-482d-acc7-20df5bbcd2bf	98853dde-ec2d-4b74-81c8-dc87c8f849af.rna_seq.augmented_star_gene_counts.tsv	MMRF_2168_1_BM_CD138pos
MMRF_2170	a45e3d69-d9d1-4fc2-be69-05c14971eb8f	7776bb81-a152-479b-866c-40c70b7c8156.rna_seq.augmented_star_gene_counts.tsv	MMRF_2170_1_BM_CD138pos
MMRF_2172	d8390c30-5a57-4c0f-9d1f-f5ad9910fd8a	7eafdef6-4529-40ce-b65f-49e81f7b0a83.rna_seq.augmented_star_gene_counts.tsv	MMRF_2172_1_BM_CD138pos
MMRF_2173	2fff8cd7-0e05-474e-8883-a136acb2f2e2	6c0a128d-3129-48a8-8a39-2b9c679d6eae.rna_seq.augmented_star_gene_counts.tsv	MMRF_2173_1_BM_CD138pos
MMRF_2174	acea4dda-8a7c-48f6-a440-7812177dd6f4	984ad799-1588-44b3-aa3a-21749c13c7a8.rna_seq.augmented_star_gene_counts.tsv	MMRF_2174_1_BM_CD138pos
MMRF_2176	bda4894c-c8fb-4a56-b3d6-70c42571fe59	7d482585-ec4c-4514-aa10-bdd40c3acd0e.rna_seq.augmented_star_gene_counts.tsv	MMRF_2176_1_BM_CD138pos
MMRF_2180	c573ed18-767c-4a1c-960e-33367695c697	27bfb38e-c290-4550-9db7-464a8dcb7288.rna_seq.augmented_star_gene_counts.tsv	MMRF_2180_1_BM_CD138pos
MMRF_2183	2f5cd100-8fc2-4640-ac15-605e4a9c2c8d	a3b514b2-3980-4bdb-b07d-8051bbf36c85.rna_seq.augmented_star_gene_counts.tsv	MMRF_2183_1_BM_CD138pos
MMRF_2187	7f1e9aee-eb4e-4c79-8626-b603c9be124d	f403e8a1-8dee-42ad-90cd-5361f9809f7e.rna_seq.augmented_star_gene_counts.tsv	MMRF_2187_1_BM_CD138pos
MMRF_2194	5b314502-c6e7-48c3-bd8d-07f5677d3192	5190de00-5d78-4f74-8351-7d6894dfc680.rna_seq.augmented_star_gene_counts.tsv	MMRF_2194_1_BM_CD138pos
MMRF_2195	7c3f7818-d9e7-4f63-9c59-f3dabc073e8a	2077e090-d84f-4644-a45b-08fe87d0fc3d.rna_seq.augmented_star_gene_counts.tsv	MMRF_2195_1_BM_CD138pos
MMRF_2197	40a68511-b6e7-4b8b-8732-a832d91575a2	310600c5-f44e-4718-81b6-cc42d9d9090b.rna_seq.augmented_star_gene_counts.tsv	MMRF_2197_1_BM_CD138pos
MMRF_2199	ec919647-59c4-44aa-ba32-0939fbe252d2	4cd84980-2f7f-4d91-805d-6471bcb7dd5c.rna_seq.augmented_star_gene_counts.tsv	MMRF_2199_1_BM_CD138pos
MMRF_2200	f4eb45ff-68b8-4f32-b0c4-87ee94331e62	926c619f-12da-4f06-93dc-ee32f89c6e3c.rna_seq.augmented_star_gene_counts.tsv	MMRF_2200_1_BM_CD138pos
MMRF_2201	62e9f04e-e150-4443-a79e-d3f167bb88da	919c2ee4-2eea-457d-a4d3-6d8e451633e6.rna_seq.augmented_star_gene_counts.tsv	MMRF_2201_1_BM_CD138pos
MMRF_2203	5ed3f79d-45b6-4a2c-bf62-1432c1ddb208	7bf3c53e-eb2f-4e3b-a2cc-89049308a6f7.rna_seq.augmented_star_gene_counts.tsv	MMRF_2203_1_BM_CD138pos
MMRF_2204	45161dee-3118-4d46-83de-4a0372359111	e2814c43-361d-42cb-9e7f-3217946a8c8e.rna_seq.augmented_star_gene_counts.tsv	MMRF_2204_1_BM_CD138pos
MMRF_2211	9ad434be-b024-45a2-849b-066cddfa03d9	7875ea69-f409-4032-a0b9-ec2a1c58e3ca.rna_seq.augmented_star_gene_counts.tsv	MMRF_2211_1_BM_CD138pos
MMRF_2213	6416367b-629b-432a-af4b-71ad36bc0a98	7d31765e-9e9b-484b-89c9-cddabd2fa4e1.rna_seq.augmented_star_gene_counts.tsv	MMRF_2213_1_BM_CD138pos
MMRF_2214	38cab30a-63b5-4879-ac94-bdae6b373b65	7050b649-8bd8-4d82-a734-330c6ae1b882.rna_seq.augmented_star_gene_counts.tsv	MMRF_2214_1_BM_CD138pos
MMRF_2215	47a4ddc8-0ac6-4b38-9d6e-4f530eddc701	16f31266-d437-42e4-9635-f3d79980ebd5.rna_seq.augmented_star_gene_counts.tsv	MMRF_2215_1_BM_CD138pos
MMRF_2216	93ddb1cd-22de-481f-b6c1-0ef4dcafe604	01c58776-fced-4938-963b-2f0741aae5da.rna_seq.augmented_star_gene_counts.tsv	MMRF_2216_1_BM_CD138pos
MMRF_2217	eb289d37-3404-4f3d-a65b-4aec96ddd083	c1db6ea6-17cb-447e-88aa-a48f09988c5f.rna_seq.augmented_star_gene_counts.tsv	MMRF_2217_1_BM_CD138pos
MMRF_2220	f14833cb-d90c-47a7-9e10-32add758957c	63fec87c-eb64-45b0-8547-56ebc15d0c4c.rna_seq.augmented_star_gene_counts.tsv	MMRF_2220_1_BM_CD138pos
MMRF_2224	2f7c98f7-00e9-460e-9997-d9ab94636321	b8bf81e0-7a90-4581-91ba-427ea5797907.rna_seq.augmented_star_gene_counts.tsv	MMRF_2224_1_BM_CD138pos
MMRF_2225	2a32a62d-e15b-4943-946b-8e2e948f8cf4	ed460f2c-a9bd-493d-bd19-3f64c301df54.rna_seq.augmented_star_gene_counts.tsv	MMRF_2225_1_BM_CD138pos
MMRF_2228	402caaa0-a80c-4974-bebf-4a3e6ca67ca2	538131c5-e619-4621-965d-161506dd13ca.rna_seq.augmented_star_gene_counts.tsv	MMRF_2228_1_BM_CD138pos
MMRF_2229	eef4fe54-4fa7-4af2-8396-8a37afd021eb	39bba68f-4284-4162-8f06-0aadf5aeda35.rna_seq.augmented_star_gene_counts.tsv	MMRF_2229_1_BM_CD138pos
MMRF_2230	d57cac9b-31b4-42fc-b08d-cd539014ab05	2175bb6b-1ca9-4b1e-afa5-63530c9efe81.rna_seq.augmented_star_gene_counts.tsv	MMRF_2230_1_BM_CD138pos
MMRF_2231	ca3dd2e2-eff8-44c3-b8a5-f30741842450	459705b6-e6fd-4b8d-af54-6f5f6df36798.rna_seq.augmented_star_gene_counts.tsv	MMRF_2231_1_BM_CD138pos
MMRF_2232	beba2c48-5daa-4bca-ab17-3825ab381ef2	b5114bb1-0063-435b-9ec6-c869fc60e4f2.rna_seq.augmented_star_gene_counts.tsv	MMRF_2232_1_BM_CD138pos
MMRF_2236	66b15798-da9e-47af-b1aa-5ddb666e46dc	05c21d5d-95db-4e32-a062-3d5f4dfc0e3d.rna_seq.augmented_star_gene_counts.tsv	MMRF_2236_1_BM_CD138pos
MMRF_2238	2f2e9f15-7dce-4078-93d8-4e9a2dceaab8	09a01cbb-6487-4f2a-bc88-3ef836de0495.rna_seq.augmented_star_gene_counts.tsv	MMRF_2238_1_BM_CD138pos
MMRF_2240	b5ea55c0-a947-4df9-a5ba-a0043faac3ef	1cebe1d6-e3d6-49bf-8fe2-b4b8b611dba6.rna_seq.augmented_star_gene_counts.tsv	MMRF_2240_1_BM_CD138pos
MMRF_2245	fd0f0007-f490-4587-a400-6b3b18697b86	2ea64fcd-effa-4932-9b0f-cfb0b4d9f515.rna_seq.augmented_star_gene_counts.tsv	MMRF_2245_1_BM_CD138pos
MMRF_2250	b3b9efe8-f49e-4d79-9672-36bac6da7049	ff316a7c-8b01-40c3-9993-052a02c4f2c2.rna_seq.augmented_star_gene_counts.tsv	MMRF_2250_1_BM_CD138pos
MMRF_2251	47971372-5626-4f90-a950-74a5bad5203d	126109f3-ddc7-41f7-ba30-7100d04cce80.rna_seq.augmented_star_gene_counts.tsv	MMRF_2251_1_BM_CD138pos
MMRF_2253	2484bbce-451c-4807-b8d1-5b6f7d42483b	e73d5565-4fb1-4551-a0ad-8adaba2e7264.rna_seq.augmented_star_gene_counts.tsv	MMRF_2253_1_BM_CD138pos
MMRF_2257	89b1e642-58d7-4698-afc2-9c9f214554b9	07b39f80-e496-40be-a31a-1f5709704c04.rna_seq.augmented_star_gene_counts.tsv	MMRF_2257_1_BM_CD138pos
MMRF_2258	78b52399-bd81-4a7a-9046-1adc245f1eb4	115648b3-29ac-4c96-ba76-765b21248729.rna_seq.augmented_star_gene_counts.tsv	MMRF_2258_1_BM_CD138pos
MMRF_2265	5396e2db-32b8-4477-b075-8a9f3523d11b	e59c4e30-e3c4-4779-9ad0-db7dceffc411.rna_seq.augmented_star_gene_counts.tsv	MMRF_2265_1_BM_CD138pos
MMRF_2266	77970396-b906-47cc-b441-20fc7687b5dc	2b830c1f-f10d-4233-977a-07e34f2d7502.rna_seq.augmented_star_gene_counts.tsv	MMRF_2266_1_BM_CD138pos
MMRF_2267	2de8e912-5289-4bfc-b067-20ad8902009c	d87ee7c2-a832-4a2a-98aa-1abc95831621.rna_seq.augmented_star_gene_counts.tsv	MMRF_2267_1_BM_CD138pos
MMRF_2268	b62c384a-f54a-4473-9dd6-c7b82188f9c6	5c3fe7e1-c79a-4837-ad27-65220f3a3f61.rna_seq.augmented_star_gene_counts.tsv	MMRF_2268_1_BM_CD138pos
MMRF_2269	9b8a3b70-b686-4ad9-816f-e07cd573e2cd	9d40d143-a1a2-481f-9e6c-77b4a11cdb36.rna_seq.augmented_star_gene_counts.tsv	MMRF_2269_1_BM_CD138pos
MMRF_2271	3d744d8b-203c-4798-b285-6794de9e18db	dddefaef-594a-4465-b077-a3081bc6ce56.rna_seq.augmented_star_gene_counts.tsv	MMRF_2271_1_BM_CD138pos
MMRF_2272	6d0b9c5d-6e45-4a63-b39e-7a4a90fb2933	0a91ab9e-861d-42e7-9b55-029e10eb6c24.rna_seq.augmented_star_gene_counts.tsv	MMRF_2272_1_BM_CD138pos
MMRF_2273	d998ad7c-b1e6-4a0d-bd6c-173cbcf65069	a153f5d0-ccaf-40ef-8f61-af2a136b02ec.rna_seq.augmented_star_gene_counts.tsv	MMRF_2273_1_BM_CD138pos
MMRF_2279	01b82d06-ab59-4f25-98b9-e5d598a755a3	1669535e-4e31-4134-aaff-60b5261a0d31.rna_seq.augmented_star_gene_counts.tsv	MMRF_2279_1_BM_CD138pos
MMRF_2286	49361d04-525b-4c8d-9990-e52dd07af8e8	5f008161-ba18-4ab7-946b-39e415de0116.rna_seq.augmented_star_gene_counts.tsv	MMRF_2286_1_BM_CD138pos
MMRF_2290	0ab1c7ce-6326-498f-b938-1154d750713e	5c19d053-5385-40b7-b92b-658a3cb1d853.rna_seq.augmented_star_gene_counts.tsv	MMRF_2290_1_BM_CD138pos
MMRF_2291	9753eb4c-4e7f-4a79-b44c-685b9cba1a01	ba82506e-dc1e-4314-822a-cfa558cf7550.rna_seq.augmented_star_gene_counts.tsv	MMRF_2291_1_BM_CD138pos
MMRF_2293	1ecd4b58-f4b0-4e52-9bf6-67e5e590a75a	ba198b67-80bc-4e65-a73b-8b238e091070.rna_seq.augmented_star_gene_counts.tsv	MMRF_2293_1_BM_CD138pos
MMRF_2297	acd09846-c0a3-49e7-a43a-387dc982dc45	0ce475ed-a93f-4592-8156-b67e872c71f8.rna_seq.augmented_star_gene_counts.tsv	MMRF_2297_1_BM_CD138pos
MMRF_2300	0a125e30-5e6d-490d-9d99-8be32d1b70f6	ee5b9815-060f-4ded-a5ee-8d463c45ca86.rna_seq.augmented_star_gene_counts.tsv	MMRF_2300_1_BM_CD138pos
MMRF_2301	af7c6158-868b-482e-8c21-39bae716b580	7ff51011-262c-4395-88db-bbe481765a74.rna_seq.augmented_star_gene_counts.tsv	MMRF_2301_1_BM_CD138pos
MMRF_2302	59f0b479-909d-4b27-a041-402315ae7a07	5de719bb-1d50-4e83-a8d9-49ca23636345.rna_seq.augmented_star_gene_counts.tsv	MMRF_2302_1_BM_CD138pos
MMRF_2305	619d94db-00a1-4527-b669-3285fe926530	edaebdad-1b12-4942-9e11-1fa8169efdd3.rna_seq.augmented_star_gene_counts.tsv	MMRF_2305_1_BM_CD138pos
MMRF_2306	622fa2b1-f975-46bd-9557-3c3fed3ce47c	428f809d-a898-4312-9e09-dc7b0544be4d.rna_seq.augmented_star_gene_counts.tsv	MMRF_2306_1_BM_CD138pos
MMRF_2307	527fcc7d-24f0-4754-8e6f-2f06c4e8e0e8	2e6b02c0-0063-48d4-9e9b-4f00d596ce32.rna_seq.augmented_star_gene_counts.tsv	MMRF_2307_1_BM_CD138pos
MMRF_2310	56e95f66-4434-4056-a13a-fc3f7680ed70	3b228872-1415-4dda-9586-9b512058db24.rna_seq.augmented_star_gene_counts.tsv	MMRF_2310_1_BM_CD138pos
MMRF_2313	a6ecfcdc-93bd-40f7-8943-b1fd40eff2c0	d7adc5bb-1a57-4002-aa7d-f0b8db9e3b4d.rna_seq.augmented_star_gene_counts.tsv	MMRF_2313_1_BM_CD138pos
MMRF_2314	da656576-d920-405f-a511-fcb4efad3fa4	ec3eeba2-2e9e-4a9c-a111-4b8bc98aeabe.rna_seq.augmented_star_gene_counts.tsv	MMRF_2314_1_BM_CD138pos
MMRF_2316	00fa7221-5153-40d2-b123-fb9054f233af	3f849728-688d-4d9b-b5fa-42b22971e8ed.rna_seq.augmented_star_gene_counts.tsv	MMRF_2316_1_BM_CD138pos
MMRF_2317	4c063bc4-e156-47a0-9033-6bf2ba62ff8d	f7f9ba80-f3b0-4534-b171-971e4bb4b1a2.rna_seq.augmented_star_gene_counts.tsv	MMRF_2317_1_BM_CD138pos
MMRF_2325	8c7bf944-7b5a-4364-8070-2f29bf8d2499	163876e7-e6d6-45e0-9f16-4257ec2c6857.rna_seq.augmented_star_gene_counts.tsv	MMRF_2325_1_BM_CD138pos
